"36.4.1.1. варенье, джемы, конфитюры, сиропы",062352,"МЕД \"ЛЕСНЫЕ УГОДЬЯ\" ТЯНЬ-ШАНЬСКИЙ ЭСПАРЦЕТ 320г (ст/б)",шт,4603552011706,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",062353,"МЕД \"ЛЕСНЫЕ УГОДЬЯ\" ИССЫК-КУЛЬСКИЙ ГОРНЫЙ 320г (ст/б)",шт,4603552011713,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",062354,"СИРОП \"SWEETFILL\" КОРИЦА 0.5л (ст/б)",шт,4627100590260,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",062355,"СИРОП \"SWEETFILL\" ВАНИЛЬ 0.5л (ст/б)",шт,4627100590253,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",064887,"КРЕМ \"NUSSA\" ШОК. ОРЕХОВЫЙ (CEBE) 400г",шт,4002309007083,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",064888,"КРЕМ \"NUSSA\" ШОК. ОРЕХОВЫЙ DUO (CEBE) 400 г",шт,4002309007007,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",064896,"ПАСТА АРАХИСОВАЯ \"VICENTA\" С ОРЕХАМИ 340г",шт,4607011143908,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",064897,"ПАСТА АРАХИСОВАЯ \"VICENTA\" МЯГКАЯ 340г",шт,4607011143878,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",065016,"ВАРЕНЬЕ \"ARTFOOD\" ЕЖЕВИКА 340г ст/б",шт,4850017000441,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",066067,"СИРОП \"SWEETFILL\" БЛЮ КЮРАСАО 0.5л (ст/б)",шт,4627100590383,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",066068,"СИРОП \"SWEETFILL\" ЗЕМЛЯНИКА 0.5л (ст/б)",шт,4627100590390,1,
"36.4.1.1. варенье, джемы, конфитюры, сиропы",066069,"СИРОП \"SWEETFILL\" БАНАН 0.5л (ст/б)",шт,4627100590352,1,
